 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,4654633,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,38.88598736,1.289038255,930926.6,2022468.688,4548678,4,4654633,1163658.25,2256976.907,4548678,4,0,0.0,0.0,0,0,1,0,0,0,100,20,1.074198546,0.214839709,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,258,360,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,768467,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,15137.93045,11.71162848,96058.375,271327.2827,767559,3,580,290.0,405.8792924,577,3,768406,153681.2,343168.203,767559,6,0,0,0,0,72,132,3.903876159,7.807752317,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,453772,4,4,622,421,622,0,155.5,311.0,421,0,105.25,210.5,2298.511147,17.62999921,64824.57143,109151.9628,228783,4,453754,151251.3333,130980.1823,233215,191,233456,77818.66667,130950.9074,229006,4,0,0,0,0,136,136,8.814999603,8.814999603,0,622,115.8888889,235.3860895,55406.61111,0,0,0,1,0,0,0,0,1,130.375,155.5,105.25,136,0,0,0,0,0,0,4,622,4,421,29200,5002,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,220,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1463636.364,18181.81818,73.33333333,87.78572397,171,1,48,48.0,0.0,48,48,1,1.0,0.0,1,1,0,0,0,0,80,80,9090.909091,9090.909091,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,80,0,0,0,0,0,0,2,64,2,258,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1613489,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,7209.84153,4.958199281,230498.4286,609559.3171,1612849,3,444,222.0,247.4873734,397,47,1613440,403360.0,806326.021,1612849,3,0,0,0,0,72,112,1.85932473,3.098874551,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,566,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,222614.841,3533.568905,566.0,0.0,566,566,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1766.784452,1766.784452,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,90.5,55.0,71.0,20,0,0,0,0,0,0,1,55,1,71,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,66117,2,2,76,172,38,38,38.0,0.0,86,86,86.0,0.0,3750.926388,60.49881271,22039.0,38168.33765,66112,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,40,64,30.24940636,30.24940636,38,86,57.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,71.5,38.0,86.0,40,0,0,0,0,0,0,2,76,2,172,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4048947,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.409333834,1.234888972,1012236.75,2023136.386,4046941,1,4048947,1012236.75,2023136.386,4046941,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.234888972,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,115724070,17,15,301,3855,301,0,17.70588235,73.00322314,1448,0,257.0,542.6360264,35.91301274,0.276519829,3733034.516,4892267.899,10200000,2,116000000,7232754.375,4648073.862,10200000,391,113000000,8048030.786,4349907.081,10300000,191,0,0,0,0,552,488,0.146901159,0.12961867,0,1448,125.9393939,382.4381436,146258.9337,0,0,0,1,0,0,0,0,0,129.875,17.70588235,257.0,552,0,0,0,0,0,0,17,301,15,3855,29200,514,1,32,58405.18182,20616.95329,115050,49518,10200000.0,13313.48659,10200000,10200000,BENIGN
53,23228,1,1,64,117,64,64,64.0,0.0,117,117,117.0,0.0,7792.319614,86.10297916,23228.0,0.0,23228,23228,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,43.05148958,43.05148958,64,117,81.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,122.5,64.0,117.0,20,0,0,0,0,0,0,1,64,1,117,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3268,115808552,22,13,2984,6356,1304,0,135.6363636,378.9997544,2910,0,488.9230769,897.6077894,80.65034783,0.302222931,3406133.882,19900000.0,116000000,3,116000000,5514688.19,25300000.0,116000000,3,116000000,9650707.333,33400000.0,116000000,3,0,0,0,0,728,408,0.189968699,0.112254231,0,2910,259.4444444,627.3294165,393542.1968,0,0,0,1,0,0,0,0,0,266.8571429,135.6363636,488.9230769,728,0,0,0,0,0,0,22,2984,13,6356,65535,0,10,32,19450.0,0.0,19450,19450,116000000.0,0.0,116000000,116000000,BENIGN
51035,1318896,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,27.29555628,4.549259381,263779.2,573959.1764,1290388,3,0,0.0,0.0,0,0,1296980,324245.0,644099.9626,1290388,3,0,0,0,0,20,100,0.758209897,3.791049484,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,20595,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,564554.5035,436.9992717,2574.375,6615.630473,18940,4,19017,9508.5,13441.3928,19013,4,20522,4104.4,8472.336885,19256,88,0,0,0,0,72,132,145.6664239,291.3328478,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
55008,57743,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34.63623296,57743.0,0.0,57743,57743,57743,57743.0,0.0,57743,57743,0,0.0,0.0,0,0,0,0,0,0,64,0,34.63623296,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,287,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60806,2,2,62,240,31,31,31.0,0.0,120,120,120.0,0.0,4966.615137,65.78298194,20268.66667,35063.0661,60756,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,64,64,32.89149097,32.89149097,31,120,66.6,48.74730762,2376.3,0,0,0,0,0,0,0,0,1,83.25,31.0,120.0,64,0,0,0,0,0,0,2,62,2,240,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24719,4,4,352,680,88,88,88.0,0.0,170,170,170.0,0.0,41749.2617,323.6376876,3531.285714,8905.819833,23716,3,24561,8187.0,14175.10381,24555,3,1000,333.3333333,572.1541168,994,3,0,0,0,0,128,128,161.8188438,161.8188438,88,170,124.4444444,43.21779469,1867.777778,0,0,0,0,0,0,0,0,1,140.0,88.0,170.0,128,0,0,0,0,0,0,4,352,4,680,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2131317,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,11.26064307,1.876773845,710439.0,1229908.495,2130615,310,2131317,710439.0,1229908.495,2130615,310,0,0.0,0.0,0,0,0,0,0,0,80,0,1.876773845,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,86468,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,134535.3194,92.5197761,12352.57143,32310.42275,85624,3,641,320.5,449.0128061,638,3,86453,21613.25,42674.80605,85624,4,0,0,0,0,72,112,34.69491604,57.82486006,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1760386,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6608.20979,4.544457863,251483.7143,664948.4487,1759445,4,594,297.0,414.3645738,590,4,1760320,440080.0,879576.7125,1759445,4,0,0,0,0,72,112,1.704171699,2.840286165,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
16439,2058611,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,20.40210608,3.400351013,343101.8333,821888.5268,2020663,4,0,0.0,0.0,0,0,2033931,406786.2,902196.3195,2020663,4,0,0,0,0,20,120,0.48576443,2.914586583,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,120122,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,96793.26019,74.92382744,15015.25,29860.12631,81568,4,38294,19147.0,25677.87565,37304,990,120110,24022.0,36172.89632,81568,16,0,0,0,0,72,132,24.97460915,49.94921829,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,59939,1,1,46,46,46,46,46.0,0.0,46,46,46.0,0.0,1534.893809,33.36725671,59939.0,0.0,59939,59939,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.68362836,16.68362836,46,46,46.0,0.0,0.0,0,0,0,0,0,0,0,0,1,69.0,46.0,46.0,20,0,0,0,0,0,0,1,46,1,46,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,630097,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2658.195854,18452.71442,12.69645785,90013.85714,232273.2445,616652,52,13049,6524.5,8917.323618,12830,219,630027,157506.75,306156.8501,616652,157,0,0,0,0,72,112,4.761171693,7.935286154,0,5840,1291.888889,2240.544155,5020038.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,11486801,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.089354556,0.348225759,3828933.667,6631032.983,11500000,3,11500000,3828933.667,6631032.983,11500000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.348225759,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1010.0,0.0,1010,1010,11500000.0,0.0,11500000,11500000,DDoS
53,49458,4,2,140,202,35,35,35.0,0.0,101,101,101.0,0.0,6914.958146,121.3150552,9891.6,19437.32367,44446,3,44453,14817.66667,25658.88934,44446,3,4,4.0,0.0,4,4,0,0,0,0,104,40,80.87670347,40.43835173,35,101,53.85714286,32.20470241,1037.142857,0,0,0,0,0,0,0,0,0,62.83333333,35.0,101.0,104,0,0,0,0,0,0,4,140,2,202,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,871873,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,13342.53957,9.175648288,124553.2857,329077.1467,870830,7,818,409.0,216.374675,562,256,871828,217957.0,435248.8038,870830,7,0,0,0,0,72,112,3.440868108,5.73478018,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,45332,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,256485.4849,176.4757787,6476.0,11337.95059,29068,56,15827,7913.5,9816.763443,14855,972,45272,11318.0,13940.34985,29068,187,0,0,0,0,72,112,66.17841701,110.2973617,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,3449974,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.956574165,1.159429028,1149991.333,1990861.425,3448840,2,3449974,1149991.333,1990861.425,3448840,2,0,0.0,0.0,0,0,0,0,0,0,80,0,1.159429028,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1758215,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,6612.956891,4.550069246,251173.5714,662312.3299,1753154,40,3929,1964.5,2721.654001,3889,40,1757938,439484.5,875781.0071,1753154,186,0,0,0,0,72,112,1.706275967,2.843793279,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
50963,5133007,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,7.013432867,1.168905478,1026601.4,2291507.104,5125773,5,0,0.0,0.0,0,0,5130918,1282729.5,2562029.61,5125773,5,0,0,0,0,20,100,0.19481758,0.974087898,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,7234.0,0.0,7234,7234,5125773.0,0.0,5125773,5125773,BENIGN
80,1212504,4,4,297,3939,297,0,74.25,148.5,1448,0,984.75,683.6974843,3493.596722,6.597916378,173214.8571,310429.8149,850143,40,1212109,404036.3333,386341.6897,850143,179745,1032799,344266.3333,595902.2662,1032355,191,0,0,0,0,136,140,3.298958189,3.298958189,0,1448,470.6666667,649.5885236,421965.25,0,0,0,1,0,0,0,0,1,529.5,74.25,984.75,136,0,0,0,0,0,0,4,297,4,3939,29200,4677,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116746481,15,14,823,4389,207,0,54.86666667,77.74671942,2896,0,313.5,766.5715632,44.64374391,0.248401491,4169517.179,15200000.0,58200000,2,117000000,8339034.357,21100000.0,58300000,2,117000000,8977722.538,21800000.0,58300000,3,0,0,0,0,488,456,0.12848353,0.119917961,0,2896,173.7333333,533.0280405,284118.892,0,0,0,1,0,0,0,0,0,179.7241379,54.86666667,313.5,488,0,0,0,0,0,0,15,823,14,4389,29200,126,7,32,214262.0,253422.8277,393459,35065,58100000.0,116773.0281,58200000,58100000,BENIGN
80,154156,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,75462.51849,45.40854719,25692.66667,61949.00177,152139,4,1722,861.0,1211.981023,1718,4,154087,51362.33333,87277.99278,152139,270,0,0,0,0,72,92,19.46080594,25.94774125,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,24457,4,4,140,612,35,35,35.0,0.0,153,153,153.0,0.0,30747.84315,327.1047144,3493.857143,9131.166472,24201,3,24208,8069.333333,13970.43315,24201,3,215,71.66666667,82.09953309,163,4,0,0,0,0,80,80,163.5523572,163.5523572,35,153,87.44444444,62.19146065,3867.777778,0,0,0,0,0,0,0,0,1,98.375,35.0,153.0,80,0,0,0,0,0,0,4,140,4,612,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55367,4,3,0,83,0,46,6,27.66666667,20.20725942,0,0,0.0,0.0,20800000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,1,0,0,0,60,0,750000.0,0.0,6,46,32.25,18.87458609,356.25,0,1,0,0,1,0,0,0,0,43.0,27.66666667,0.0,60,0,0,0,0,0,0,3,83,0,0,132,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,11483070,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.612541768,0.435423628,2870767.5,5740295.68,11500000,333,11500000,2870767.5,5740295.68,11500000,333,0,0.0,0.0,0,0,0,0,0,0,100,0,0.435423628,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1859.0,0.0,1859,1859,11500000.0,0.0,11500000,11500000,DDoS
80,74160033,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,157.2679991,0.175296578,6180002.75,19500000.0,67800000,0,73700000,10500000.0,25400000.0,67800000,0,503621,125905.25,251258.7129,502793,4,0,0,0,0,172,112,0.107874817,0.067421761,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2.0,0.0,2,2,36800000.0,43900000.0,67800000,5820853,DDoS
80,723946,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,33.15164391,5.525273985,241315.3333,417128.0555,722973,3,723946,241315.3333,417128.0555,722973,3,0,0.0,0.0,0,0,0,0,0,0,80,0,5.525273985,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
8951,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48961,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,2205.837299,40.84883887,48961.0,0.0,48961,48961,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.42441944,20.42441944,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,32,0,0,0,0,0,0,1,46,1,62,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,727304,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,15986.43758,12.3744679,90913.0,250931.8295,711812,97,14876,7438.0,10298.30316,14720,156,727158,145431.6,316679.847,711812,162,0,0,0,0,72,132,4.124822633,8.249645265,0,5840,1162.7,1918.795458,3681776.011,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53467,10658235,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.377669943,0.56294499,2131647.0,4750578.737,10600000,4,0,0.0,0.0,0,0,10600000,2660683.0,5312702.124,10600000,4,0,0,0,0,20,100,0.093824165,0.469120825,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,28503.0,0.0,28503,28503,10600000.0,0.0,10600000,10600000,BENIGN
52232,10029483,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,4.187653541,0.697942257,1671580.5,4074552.968,9988709,3,0,0.0,0.0,0,0,10000000,2001948.8,4464739.999,9988709,3,0,0,0,0,20,120,0.099706037,0.59823622,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,40774.0,0.0,40774,40774,9988709.0,0.0,9988709,9988709,BENIGN
80,70309011,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,165.9673466,0.184898064,5859084.25,18300000.0,63900000,3,69900000,8741766.0,22400000.0,63900000,3,375746,125248.6667,215940.6286,374595,176,0,0,0,0,192,92,0.128006352,0.056891712,0,11595,833.9285714,3097.25274,9592974.533,0,0,0,0,1,0,0,0,0,898.0769231,6.888888889,2901.75,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,1991.0,0.0,1991,1991,35000000.0,40900000.0,63900000,6065019,DDoS
80,128083,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,90823.91887,70.26693628,16010.375,44837.12645,126975,2,926,463.0,521.8448045,832,94,127995,25599.0,56672.20681,126975,2,0,0,0,0,72,132,23.42231209,46.84462419,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,498265,7,8,3642,3922,2981,0,520.2857143,1101.117117,1460,0,490.25,617.1202129,15180.67695,30.10446248,35590.35714,73741.22402,285885,2,470503,78417.16667,103395.0068,285885,24320,474031,67718.71429,131539.1391,360555,2,0,0,0,0,152,172,14.04874916,16.05571333,0,2981,472.75,823.9083687,678825.0,0,0,0,1,0,0,0,0,1,504.2666667,520.2857143,490.25,152,0,0,0,0,0,0,7,3642,8,3922,8192,71,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,676648,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,17183.23264,11.82298625,96664.0,251496.4802,666958,108,9108,4554.0,6287.593498,9000,108,676436,169109.0,331925.4722,666958,164,0,0,0,0,72,112,4.433619844,7.389366406,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,444152,5,9,866,4499,517,0,173.2,226.4943708,1460,0,499.8888889,701.5391016,12079.19811,31.52074065,34165.53846,64161.03737,148294,2,293582,73395.5,84583.95112,147274,109,298296,37287.0,68031.7073,148699,2,0,0,0,0,112,192,11.25740737,20.26333327,0,1460,357.6666667,574.6157308,330183.2381,0,0,0,1,0,0,0,0,1,383.2142857,173.2,499.8888889,112,0,0,0,0,0,0,5,866,9,4499,8192,128,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1357807,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,8563.072661,6.628335249,169725.875,476576.9948,1349175,18,7917,3958.5,5460.985671,7820,97,1357789,271557.8,602415.6152,1349175,49,0,0,0,0,72,132,2.209445083,4.418890166,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,4644121,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,38.97400606,1.291956002,928824.2,2029781.137,4559651,47,4644121,1161030.25,2265981.632,4559651,47,0,0.0,0.0,0,0,1,0,0,0,100,20,1.076630002,0.215326,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,258,125,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,803178,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,14476.24312,9.960432183,114739.7143,299325.974,793505,28,9255,4627.5,6330.727012,9104,151,803150,200787.5,395168.472,793505,158,0,0,0,0,72,112,3.735162069,6.225270114,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,70854707,8,6,56,11601,20,0,7.0,5.656854249,5840,0,1933.5,2201.078258,164.5197686,0.197587438,5450362.077,17100000.0,61600000,1,70900000,10100000.0,23000000.0,61600000,1,39607,7921.4,17003.47723,38335,144,0,0,0,0,172,132,0.112907107,0.08468033,0,5840,777.5333333,1638.521584,2684752.981,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,999.0,0.0,999,999,35400000.0,37100000.0,61600000,9167741,DDoS
80,1293582,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,8992.85859,6.957425196,161697.75,457021.4374,1292768,3,687,343.5,391.03005,620,67,1293550,258710.0,578056.0634,1292768,3,0,0,0,0,72,132,2.319141732,4.638283464,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
